Samsung,"Samsung Galaxy S22+ - 128GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-phantom%20black-450x350.png,sku2480270,//www.att.com/cellphones/iphone/apple-iphone-13-mini.html#sku=sku2360549,"Samsung Galaxy S22+",0,0,prod10470336,pda,/shopmobile/cellphones/iphone/apple-iphone-13-mini.html#sku=sku2360549,//www.att.com/cellphones/iphone/apple-iphone-13-mini.html#sku=sku2360549,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-128gb-phantom-black.html
Samsung,"Samsung Galaxy S21 Ultra 5G - 128GB ",1199.99,1199.99,"Galaxy S21 Ultra 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20ultra%205g-phantom%20black-450x350.png,sku1190121,//www.att.com/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,"Samsung Galaxy S21 Ultra 5G",308752,4.7027,prod10260263,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,//www.att.com/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,"The Samsung Galaxy S21 Ultra 5G* has a 6.8-inch 120Hz adaptive display, a 108 MP rear camera, hyper-fast processor, and a striking design. Get creative, do things your way, and stay connected with AT&T 5G.",1199.99,//www.att.com/buy/phones/samsung-galaxy-s21-ultra-5g-128gb-phantom-black.html
AT&T,"AT&T Nano SIM Card ",0.00,0.00,"Nano SIM Card - Tablet",//www.att.com/catalog/en/skus/images/at%26t-nano%20sim%20card%20-%20tablet-black-450x350.png,sku10860259,//www.att.com/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,"AT&T Nano SIM Card - Tablet",0,0,prod11410237,handset,/shopmobile/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,//www.att.com/cellphones/samsung/samsung-galaxy-s21-ultra-5g.html#sku=sku1190121,"Nano SIM Card",0.00,"//www.att.com/buy/phones/att-nano-sim-card-tablet-black (copy).html"
Sonim,,699.99,699.99,XP8,//www.att.com/catalog/en/skus/images/sonim-xp8-black-450x350.png,sku8820322,//www.att.com/cellphones/sonim/xp8.html#sku=sku8820322,"Sonim XP8",2459,3.3095,prod9510261,pda,/shopmobile/cellphones/sonim/xp8.html#sku=sku8820322,//www.att.com/cellphones/sonim/xp8.html#sku=sku8820322,"The world's toughest smartphone is engineered to perform in the harshest environments. Military tested and rated to meet or exceed MIL-STD-810G standards for ruggedness. Built to take on bumps, spills, temperature extremes, rain, dust, and grime.",699.99,//www.att.com/buy/phones/sonim-xp8-64gb-black.html
Sonim,"Sonim XP5s ",339.99,339.99,XP5s,//www.att.com/catalog/en/skus/images/sonim-xp5s-black%20on%20grey-450x350.png,sku8820325,//www.att.com/cellphones/sonim/xp5s.html#sku=sku8820325,"Sonim XP5s",492,3.1429,prod9530223,handset,/shopmobile/cellphones/sonim/xp5s.html#sku=sku8820325,//www.att.com/cellphones/sonim/xp5s.html#sku=sku8820325,"Legendary durability meets simplicity in the ultra-rugged water-, dust-, and drop-proof Sonim XP5s®. This easy-to-use feature phone boasts Enhanced Push-to-Talk (EPTT) capabilities, a long-lasting battery, and is backed by a comprehensive 3-yr warranty.",339.99,//www.att.com/buy/phones/sonim-xp5s-16gb-black-on-grey.html
Samsung,"Samsung Galaxy S20+ 5G - 128GB ",1199.99,1199.99,"Galaxy S20+ 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s20+%205g-cosmic%20gray-450x350.png,sku1000382,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000382,"Samsung Galaxy S20+ 5G",5549,4.3273,prod10630223,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000382,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000382,"The Samsung Galaxy S20+ 5G helps you superpower virtually everything you create with pro-grade-like quad lenses and 30X Super Space Zoom.",1199.99,//www.att.com/buy/phones/samsung-galaxy-s20plus-5g-128gb-cosmic-gray.html
Samsung,"Samsung Galaxy S21+ 5G - 128 GB ",999.99,999.99,"Galaxy S21+ 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21+%205g-phantom%20violet-450x350.png,sku1190106,//www.att.com/cellphones/samsung/samsung-galaxy-s21plus-5g.html#sku=sku1190106,"Samsung Galaxy S21+ 5G",71,4.6706,prod10260257,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s21plus-5g.html#sku=sku1190106,//www.att.com/cellphones/samsung/samsung-galaxy-s21plus-5g.html#sku=sku1190106,"The Samsung Galaxy S21+ 5G has a 6.7-inch display, an incredible camera, hyper-fast processor, a sleek design, and a battery that’s there when you need it most. Get creative, do things your way, and stay connected with AT&T 5G. Fast. Reliable. Secure.",999.99,//www.att.com/buy/phones/samsung-galaxy-s21plus-5g-128gb-phantom-violet.html
Kyocera,"Kyocera DuraXE Epic - 16GB ",269.99,269.99,"DuraXE Epic",//www.att.com/catalog/en/skus/images/kyocera-duraxe%20epic-black-450x350.png,sku1220046,//www.att.com/cellphones/kyocera/kyocera-duraxe-epic.html#sku=sku1220046,"Kyocera DuraXE Epic",14890,4.301,prod10280392,handset,/shopmobile/cellphones/kyocera/kyocera-duraxe-epic.html#sku=sku1220046,//www.att.com/cellphones/kyocera/kyocera-duraxe-epic.html#sku=sku1220046,"DuraXE Epic is designed to meet your demands, whether you work in challenging environments, are outdoorsy or simply need a rugged, reliable phone. Military grade tough, equipped with PTT, superior audio & a 5 MP camera keep you productive anywhere.",269.99,//www.att.com/buy/phones/kyocera-duraxe-epic-16gb-black.html
Kyocera,"Kyocera DuraXE Epic (Non-Camera) - 16GB ",269.99,269.99,"DuraXE Epic (Non-Camera)",//www.att.com/catalog/en/skus/images/kyocera-duraxe%20epic%20(non-camera)-black-450x350.png,sku1220047,//www.att.com/cellphones/kyocera/kyocera-duraxe-epic-non-camera.html#sku=sku1220047,"Kyocera DuraXE Epic (Non-Camera)",2459,4.7143,prod10280393,handset,/shopmobile/cellphones/kyocera/kyocera-duraxe-epic-non-camera.html#sku=sku1220047,//www.att.com/cellphones/kyocera/kyocera-duraxe-epic-non-camera.html#sku=sku1220047,"DuraXE Epic is designed to meet your demands, whether you work in challenging environments, are outdoorsy or simply need a rugged, reliable phone. Military grade tough, equipped with PTT, superior audio will keep you productive anywhere.",269.99,//www.att.com/buy/phones/kyocera-duraxe-epic-nocamera-16gb-black.html
Samsung,"Samsung Galaxy XCover FieldPro - 64GB ",1104.99,1104.99,"Galaxy XCover FieldPro",//www.att.com/catalog/en/skus/images/samsung-galaxy%20xcover%20fieldpro-black-450x350.png,sku1000389,//www.att.com/cellphones/samsung/samsung-galaxy-xcover-fieldpro.html#sku=sku1000389,"Samsung Galaxy XCover FieldPro",5128,4.113,prod10000461,pda,/shopmobile/cellphones/samsung/samsung-galaxy-xcover-fieldpro.html#sku=sku1000389,//www.att.com/cellphones/samsung/samsung-galaxy-xcover-fieldpro.html#sku=sku1000389,"Get the best price online on a tough phone for tough situations with the Samsung Galaxy XCover FieldPro on the Nation's Best Network.",1104.99,//www.att.com/buy/phones/samsung-galaxy-xcover-fieldpro-64gb-black.html
AT&T,,0.00,0.00,"Universal SIM",//www.att.com/catalog/en/skus/images/at%26t-universal%20sim-white-450x350.png,sku9350235,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"AT&T Universal SIM Card",4215,0,prod10000226,network,/shopmobile/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"AT&T Universal SIM Card",0.00,//www.att.com/buy/phones/universal-sim-card-bring-your-own-wearable.html
Google,"Google Pixel 6 - 128GB ",739.99,739.99,"Pixel 6",//www.att.com/catalog/en/skus/images/google-pixel%206-stormy%20black-450x350.png,sku2380299,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"Google Pixel 6",900000048,3.8937,prod10390239,pda,/shopmobile/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"The Google Pixel 6 provides a personalized experience. Security for your digital life with the Titan M2TM security chip. Fast-charge2 and keep going with the 4,614 mAh battery. Celebrate your photos with the advanced camera with smart features. Uniquely yours with AT&T 5G. Fast. Reliable. Secure.",739.99,//www.att.com/buy/phones/google-pixel-6-128gb-stormy-black.html
AT&T,,0.00,0.00,"Universal Activation Card",//www.att.com/catalog/en/skus/images/at%26t-universal%20activation%20card-black-450x350.png,sku9350240,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"AT&T Universal Activation Card",9763,0,prod10000231,pda,/shopmobile/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,//www.att.com/cellphones/att/universal-sim-card-wearable.html#sku=sku9350235,"AT&T Universal Activation Card",0.00,//www.att.com/buy/phones/att-universal-activation-card-phone-black.html
Google,"Google Pixel 6 Pro - 128GB ",939.99,939.99,"Pixel 6 Pro",//www.att.com/catalog/en/skus/images/google-pixel%206%20pro-stormy%20black-450x350.png,sku2380295,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580259,"Google Pixel 6 Pro",53660,4.1154,prod10390237,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580259,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580259,"The Google Pixel 6 Pro is secure to the core. It can last beyond 24 hours with the 5,000mAh battery. Make every photo picture-perfect with camera features like magic eraser. Stream your videos in a 6.7-inch display with a 120Hz refresh rate. Uniquely yours with AT&T 5G. Fast. Reliable. Secure.",939.99,//www.att.com/buy/phones/google-pixel-6-pro-128gb-stormy-black.html
Samsung,"Samsung Galaxy S22+ - 128GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-pink%20gold-450x350.png,sku2480262,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580257,"Samsung Galaxy S22+",0,0,prod10470336,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580257,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580257,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-128gb-pink-gold.html
Samsung,"Samsung Galaxy S22+ - 256GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-pink%20gold-450x350.png,sku2480264,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",276549,0,prod10470337,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-256gb-pink-gold.html
Google,"Google Pixel 6 Pro - 256GB ",1039.99,1039.99,"Pixel 6 Pro",//www.att.com/catalog/en/skus/images/google-pixel%206%20pro-stormy%20black-450x350.png,sku2380291,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Google Pixel 6 Pro",42211,4.1154,prod10390236,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"The Google Pixel 6 Pro is secure to the core. It can last beyond 24 hours with the 5,000mAh battery. Make every photo picture-perfect with camera features like magic eraser. Stream your videos in a 6.7-inch display with a 120Hz refresh rate. Uniquely yours with AT&T 5G. Fast. Reliable. Secure.",1039.99,//www.att.com/buy/phones/google-pixel-6-pro-256gb-stormy-black.html
Samsung,"Samsung Galaxy S22+ - 128GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-green-450x350.png,sku2480263,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",0,0,prod10470336,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-128gb-green.html
Samsung,"Samsung Galaxy S22+ - 128GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-phantom%20white-450x350.png,sku2480266,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",0,0,prod10470336,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-128gb-phantom-white.html
Google,"Google Pixel 6 Pro - 128GB ",939.99,939.99,"Pixel 6 Pro",//www.att.com/catalog/en/skus/images/google-pixel%206%20pro-cloudy%20white-450x350.png,sku2380293,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Google Pixel 6 Pro",900000044,4.1154,prod10390237,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"The Google Pixel 6 Pro is secure to the core. It can last beyond 24 hours with the 5,000mAh battery. Make every photo picture-perfect with camera features like magic eraser. Stream your videos in a 6.7-inch display with a 120Hz refresh rate. Uniquely yours with AT&T 5G. Fast. Reliable. Secure.",939.99,//www.att.com/buy/phones/google-pixel-6-pro-128gb-cloudy-white.html
Samsung,"Samsung Galaxy S22+ - 256GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-green-450x350.png,sku2480265,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",900000054,0,prod10470337,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-256gb-green.html
Samsung,"Samsung Galaxy S22+ - 256GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-phantom%20white-450x350.png,sku2480268,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",156975,0,prod10470337,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-256gb-phantom-white.html
Samsung,"Samsung Galaxy S22+ - 256GB ",999.99,999.99,"Galaxy S22+",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22+-phantom%20black-450x350.png,sku2480267,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"Samsung Galaxy S22+",497525,0,prod10470337,pda,/shopmobile/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,//www.att.com/tablets/ipad/apple-ipad-air-2020.html#sku=sku10580255,"With the Samsung Galaxy S22+ you can capture detailed photos or videos even in the dark. Keep doing what you love all day and then some with battery for a day, and into the next.  Adaptive brightness, easy on the eyes indoors and outdoors. Create and share your moments with the 12 MP low-light selfie camera.",999.99,//www.att.com/buy/phones/samsung-galaxy-s22plus-256gb-phantom-black.html
Samsung,"Samsung Galaxy A03s - 32GB - Blue ",129.99,129.99,"Galaxy A03s",//www.att.com/catalog/en/skus/images/samsung-galaxy%20a03s-blue-450x350.png,sku2470220,//www.att.com/tablets/ipad/apple-ipad-mini-2021.html#sku=sku2360573,"Samsung Galaxy A03s - AT&T PREPAID",900000024,4.1667,prod10470257,pda,/shopmobile/tablets/ipad/apple-ipad-mini-2021.html#sku=sku2360573,//www.att.com/tablets/ipad/apple-ipad-mini-2021.html#sku=sku2360573,"If you value simplicity, Galaxy A03s is the phone for you. That means you get the awesome essentials like a long-lasting battery, high-definition display and multi-lens camera, all in one of our most affordable phones.",129.99,//www.att.com/buy/prepaid-phones/samsung-galaxy-a03s-32gb-blue-prepaid.html
Samsung,"Samsung Galaxy A71 5G - 128GB ",599.99,599.99,"Galaxy A71 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20a71%205g-prism%20cube%20black-450x350.png,sku1040231,//www.att.com/cellphones/samsung/samsung-galaxy-a71-5g.html#sku=sku1040231,"Samsung Galaxy A71 5G",1616,4.3611,prod10080358,pda,/shopmobile/cellphones/samsung/samsung-galaxy-a71-5g.html#sku=sku1040231,//www.att.com/cellphones/samsung/samsung-galaxy-a71-5g.html#sku=sku1040231,"Enjoy a stylish smartphone with a beautiful 6.7-inch Infinity display at a great price. Use the quad camera to capture your favorite memories. Keep going for hours with the long-lasting 4,500 mAh battery.",599.99,//www.att.com/buy/phones/samsung-galaxy-a71-5g-128gb-prism-cube-black.html
